8.3,13.4,7.57156,-0.0300,0.0304,0.0477,0.0460,0.1079,0
8.35,12.6,7.534687641,-0.0543,0.0314,0.0350,0.0431,0.1884,0
8.76,12.9,7.537219196,0.0146,0.0312,0.1160,0.0378,0.1240,0
9.12,12.6,7.38356,-0.1071,0.0328,0.1785,0.0327,0.1572,0
9.36,12.4,6.940911063,-0.0320,0.0308,-0.0382,0.0299,0.0786,0
9.85,12.3,6.409715136,0.0651,0.0300,-0.2039,0.0293,0.1390,0
9.84,12.5,5.87118,0.0160,0.0292,-0.0371,0.0299,0.1849,0
9.81,12,5.546397383,0.0363,0.0281,-0.0436,0.0309,0.2226,0
9.53,11.1,5.373158941,0.0805,0.0256,-0.1098,0.0314,0.1626,0
9.24,11.8,5.27503,0.0551,0.0239,-0.1084,0.0307,0.2723,0
8.99,11.4,5.176717698,0.0657,0.0231,-0.0863,0.0282,0.3439,0
9.02,11.5,5.102021476,0.0971,0.0222,-0.0850,0.0253,0.2841,0
8.84,11.9,5.09236,0.2723,0.0207,-0.0996,0.0235,0.2201,0
8.55,11.7,5.182336162,0.1424,0.0200,-0.1088,0.0240,0.2641,0
8.45,11.6,5.376666782,0.1779,0.0181,-0.0526,0.0257,0.2725,0
8.23,11.8,5.6934,0.2510,0.0190,0.1924,0.0274,0.1063,0
8.24,11.6,6.114630857,0.1958,0.0187,-0.0390,0.0277,0.1490,0
8.28,11.7,6.512823426,0.0743,0.0188,0.0264,0.0270,0.1528,0
8.26,11.8,6.87588,0.1745,0.0176,-0.1744,0.0257,0.0683,0
8.18,11.7,7.06672107,0.1006,0.0178,-0.2274,0.0242,0.1270,0
8.29,11.6,7.068437881,0.1037,0.0169,-0.1619,0.0223,0.1259,0
8.15,11.9,6.86706,0.1352,0.0162,-0.1598,0.0199,0.0291,0
8.13,12.2,6.448190116,0.1473,0.0138,-0.1987,0.0166,-0.0822,1
8.2,12.4,5.867682186,0.1704,0.0106,-0.2572,0.0125,-0.1234,1
8.11,12.2,5.21432,0.1594,0.0082,-0.3223,0.0078,-0.1068,1
7.81,12.4,4.507845918,0.3070,0.0042,-0.2999,0.0024,-0.0687,1
7.31,12.5,3.850338828,0.2614,0.0030,-0.3945,-0.0020,-0.0656,1
6.91,12.2,3.25595,0.2180,-0.0013,-0.5503,-0.0044,0.0451,1
6.25,12.7,2.794073068,0.3563,-0.0064,-0.3582,-0.0037,0.1060,1
6.12,12.9,2.487247245,0.4455,-0.0097,-0.2689,-0.0016,0.1038,1
5.91,13.5,2.25357,0.3205,-0.0120,-0.1937,0.0008,0.1346,0
5.78,12.9,2.120769033,0.2632,-0.0145,-0.0712,0.0019,0.0792,0
5.9,13.7,2.080224825,0.1840,-0.0138,-0.1300,0.0020,0.0367,0
5.82,13.8,2.1382,0.1097,-0.0139,-0.0974,0.0018,0.0889,0
5.66,13.9,2.308621986,0.1127,-0.0119,-0.1169,0.0022,0.2259,0
5.45,14,2.626402658,0.0781,-0.0108,-0.0020,0.0043,0.2673,0
5.21,14.4,3.11326,-0.0134,-0.0092,0.0714,0.0090,0.2910,0
4.81,14.8,3.803982985,0.0343,-0.0084,0.0457,0.0170,0.1645,0
4.43,15.4,4.514669145,-0.0071,-0.0077,0.2323,0.0255,0.2631,0
4.03,16.1,5.11116,0.0000,-0.0063,0.3702,0.0318,0.1886,0
4.06,16.7,5.427969113,-0.0978,-0.0039,0.3435,0.0333,0.1243,0
3.98,17.1,5.504251746,-0.1409,-0.0019,0.1877,0.0321,0.0759,0
3.73,17.4,5.42945,-0.1095,0.0014,0.1507,0.0302,0.1055,0
3.82,17.8,5.286805194,-0.0827,0.0037,0.0656,0.0301,0.0655,0
3.76,18.2,5.184095044,0.0145,0.0035,0.0965,0.0320,0.0996,0
3.25,18.1,5.24737,0.0558,0.0046,0.1192,0.0361,0.0939,0
3.3,18,5.529561111,-0.0517,0.0057,0.1388,0.0421,0.0470,0
3.22,18.1,5.779925416,-0.0100,0.0058,0.1437,0.0474,0.0772,0
3.1,18.9,5.68287,-0.1049,0.0073,0.1423,0.0490,0.0668,0
3.09,17.9,5.042173511,-0.1911,0.0090,0.1362,0.0452,0.1496,0
2.92,19,4.200443824,-0.2908,0.0108,0.1084,0.0389,0.0446,0
3.02,18.3,3.539,-0.2493,0.0132,0.0929,0.0337,0.0734,0
3.03,18.2,3.408503085,-0.2492,0.0160,0.0017,0.0324,0.0743,0
3.07,17.6,3.60270459,-0.1776,0.0151,-0.0240,0.0338,0.1189,0
2.96,17.6,3.88412,-0.1473,0.0164,0.0474,0.0360,0.0608,0
3,17.5,4.005982778,-0.1550,0.0177,0.0530,0.0373,0.0839,0
3.04,17.8,3.997741893,-0.1995,0.0187,0.0691,0.0374,0.1039,0
3.06,17.7,3.9429,-0.2298,0.0208,0.0781,0.0364,0.0564,0
3.03,18,3.911648017,-0.1754,0.0209,0.1442,0.0347,0.1196,0
3.09,18.1,3.930381852,-0.1870,0.0228,0.1230,0.0332,0.0984,0
2.99,18.1,4.00747,-0.0807,0.0238,0.1369,0.0332,0.1174,0
3.02,18.6,4.153518845,-0.0678,0.0248,0.2138,0.0354,0.0706,0
2.96,18.3,4.340947975,-0.0320,0.0258,0.2423,0.0384,0.0706,0
3.05,18.6,4.55734,0.0312,0.0255,0.1810,0.0411,0.0976,0
3.25,19,4.773728899,0.0343,0.0249,0.1054,0.0419,0.0536,0
3.34,19,4.957097321,-0.0434,0.0295,0.2708,0.0413,-0.0131,0
3.56,19,5.13549,-0.0465,0.0298,0.2609,0.0397,0.0244,0
4.01,19.5,5.270866259,0.0564,0.0303,0.2554,0.0379,0.0140,0
4.25,18.8,5.352372122,-0.0012,0.0315,0.2009,0.0364,-0.0139,0
4.26,19,5.35414,-0.0118,0.0320,0.1371,0.0361,0.0226,0
4.47,18.8,5.283625737,-0.0139,0.0332,0.1195,0.0371,0.0257,0
4.73,18.7,5.261568772,-0.0303,0.0341,0.1287,0.0384,0.0082,0
4.76,19.3,5.42867,-0.0545,0.0334,0.0855,0.0382,0.0097,0
5.29,18,5.865149239,-0.0451,0.0347,-0.0125,0.0356,-0.0175,0
5.45,17.8,6.318413039,0.0394,0.0343,-0.0445,0.0320,-0.0154,0
5.53,17.1,6.51039,-0.0437,0.0347,-0.0777,0.0290,-0.0232,0
5.92,17,6.221006054,-0.0327,0.0347,-0.0118,0.0281,0.0433,0
5.98,17.3,5.748870846,0.0150,0.0324,-0.0864,0.0287,0.1232,0
6.05,17.6,5.32499,0.0186,0.0307,-0.0955,0.0300,0.1415,0
6.01,17,5.252167688,0.0335,0.0275,-0.0895,0.0312,0.1685,0
6,15.9,5.395077964,0.0863,0.0267,-0.0383,0.0319,0.2262,0
5.85,16.5,5.52437,0.0919,0.0242,0.0142,0.0315,0.2265,0
5.74,16.2,5.475463511,0.0583,0.0238,0.0065,0.0299,0.1817,0
5.8,16.2,5.290230079,0.0866,0.0228,0.0064,0.0281,0.2630,0
5.76,16,5.07944,0.1350,0.0223,0.0021,0.0276,0.2311,0
5.8,16.4,4.919120977,0.1401,0.0199,0.0672,0.0291,0.3343,0
5.6,16.3,4.863120826,0.1103,0.0186,0.0330,0.0317,0.3411,0
5.56,16.1,4.9423,0.1085,0.0156,0.0819,0.0345,0.3520,0
5.22,16.4,5.172786627,0.1211,0.0175,0.1324,0.0361,0.3140,0
5.31,17.3,5.454800373,0.1144,0.0179,0.1721,0.0368,0.2892,0
5.22,17.6,5.72939,0.0403,0.0179,0.1620,0.0365,0.2709,0
5.24,17,5.896616096,-0.0714,0.0208,0.1463,0.0356,0.2544,0
5.27,17.6,5.990662597,-0.0506,0.0212,0.0950,0.0343,0.2311,0
5.4,16.7,6.05196,-0.0621,0.0224,0.0709,0.0334,0.1386,0
5.22,17.3,6.129742212,-0.0763,0.0218,0.0195,0.0331,0.1604,0
5.3,16.8,6.254488553,-0.0599,0.0215,-0.0204,0.0335,0.1761,0
5.24,16.3,6.44756,-0.0951,0.0223,-0.0300,0.0344,0.2128,0
5.31,15.9,6.726776826,-0.0798,0.0236,-0.0126,0.0357,0.2505,0
5.29,15.6,6.990899131,-0.0320,0.0239,-0.0215,0.0365,0.2026,0
5.25,16,7.14824,-0.0638,0.0258,-0.0036,0.0358,0.2361,0
5.19,15.8,7.115324195,-0.1463,0.0247,0.0176,0.0331,0.2348,0
5.39,15.5,6.986928401,-0.1817,0.0252,-0.0007,0.0304,0.1729,0
5.51,15.6,6.84381,-0.0771,0.0262,-0.0287,0.0294,0.2250,0
5.5,15.4,6.79356417,-0.0800,0.0256,-0.0295,0.0317,0.2678,0
5.56,15.5,6.851661678,-0.0185,0.0254,-0.0189,0.0362,0.3199,0
5.52,16.4,7.01346,-0.0399,0.0258,-0.0069,0.0406,0.4912,0
5.54,16,7.274532583,-0.0037,0.0241,0.0255,0.0436,0.3796,0
5.54,15.9,7.558915455,-0.0805,0.0264,0.0733,0.0449,0.3782,0
5.5,16.1,7.77472,-0.0906,0.0271,0.1038,0.0447,0.2968,0
5.52,15.4,7.877376745,-0.0730,0.0271,0.0404,0.0435,0.2621,0
5.5,15.9,7.898339978,-0.1156,0.0281,0.0319,0.0428,0.3101,0
5.56,15.6,7.9028,-0.0882,0.0284,0.1252,0.0443,0.2469,0
5.51,15.4,7.940384107,-0.0414,0.0275,0.1398,0.0489,0.3269,0
5.49,14.5,7.998530921,-0.0176,0.0260,0.1177,0.0540,0.4552,0
5.45,14.7,8.07143,-0.0604,0.0258,0.0887,0.0579,0.3874,0
5.49,14.7,8.128810145,-0.0390,0.0269,0.0990,0.0579,0.2859,0
5.56,14.1,8.13587266,0.0433,0.0266,0.1063,0.0557,0.2810,0
5.54,14.1,8.05137,0.0420,0.0251,0.1181,0.0538,0.1743,0
5.55,13.7,7.850185856,-0.0487,0.0280,0.1415,0.0537,0.0643,0
5.51,14.4,7.605237875,-0.0312,0.0256,0.0556,0.0550,0.0736,0
5.07,14.1,7.41601,0.0131,0.0244,0.1468,0.0564,0.2012,0
4.83,14.5,7.32983362,0.0146,0.0241,0.1382,0.0569,0.2180,0
4.68,14,7.288453496,-0.0169,0.0245,0.1964,0.0567,0.2667,0
4.63,13.4,7.19165,0.0266,0.0232,0.1138,0.0559,0.3054,0
4.76,13.8,6.971723958,-0.0556,0.0249,0.0443,0.0548,0.1801,0
4.81,13.4,6.711478154,-0.0401,0.0245,0.0374,0.0538,0.1676,0
4.74,13.3,6.43348,-0.0068,0.0252,0.0343,0.0528,0.2010,0
4.74,13.4,6.239284342,-0.0097,0.0236,0.0553,0.0521,0.1935,0
4.76,14.3,6.130338099,-0.1527,0.0239,0.0974,0.0515,0.2107,0
4.99,13.6,6.11392,-0.1483,0.0254,0.0447,0.0510,0.1856,0
5.07,13.1,6.201326695,-0.0771,0.0239,0.0103,0.0504,0.3793,0
5.22,13.1,6.455533405,-0.0429,0.0238,-0.0165,0.0502,0.2613,0
5.2,13.3,6.92916,-0.0685,0.0254,-0.0407,0.0512,0.2405,0
5.42,12.9,7.661681865,-0.1127,0.0254,0.0000,0.0534,0.1936,0
5.3,12.9,8.377902412,-0.1022,0.0249,-0.0339,0.0558,0.1953,0
5.45,13.1,8.82761,-0.1226,0.0259,-0.0029,0.0571,0.0897,0
5.73,12.6,8.790696596,-0.0259,0.0235,-0.0163,0.0560,0.1034,0
5.85,12.7,8.535550071,-0.0920,0.0263,-0.0084,0.0541,0.1650,0
6.02,12.4,8.36985,-0.1372,0.0256,-0.0019,0.0519,0.0878,0
6.27,12.6,8.540227238,-0.0631,0.0256,-0.0591,0.0510,0.0912,0
6.53,12.3,8.832563774,-0.0117,0.0231,-0.0764,0.0508,0.0597,0
6.54,13.4,8.89787,-0.0076,0.0218,-0.0832,0.0504,0.0768,0
6.5,12.9,8.491081451,0.0813,0.0206,-0.0712,0.0492,0.1494,0
6.52,12.2,7.727465291,0.0477,0.0199,0.0123,0.0471,0.1199,0
6.51,12.7,6.85448,0.0650,0.0167,-0.0437,0.0441,0.0488,0
6.51,12.4,6.001641511,0.1723,0.0160,-0.0347,0.0402,-0.0533,0
6.4,12.5,5.310911181,0.3049,0.0148,-0.0832,0.0362,-0.1014,0
5.98,12.7,4.8035,0.1646,0.0129,-0.0162,0.0325,-0.0204,0
5.49,12.8,4.51948221,0.2521,0.0127,-0.0213,0.0297,-0.0926,0
5.31,12.8,4.286483978,0.3891,0.0088,0.0048,0.0275,-0.2257,0
4.8,12.4,3.816,0.4910,0.0044,0.0432,0.0250,-0.1397,1
4.21,12.1,3.005394537,0.4008,0.0023,0.0791,0.0220,-0.1160,1
3.97,12.7,2.047212499,0.3832,0.0018,0.0344,0.0194,-0.1583,1
3.77,12.9,1.33795,0.4229,-0.0005,0.0363,0.0185,-0.1535,1
3.65,13.3,1.060207169,0.2761,-0.0015,0.0406,0.0200,-0.2531,1
3.07,13.2,1.003667167,0.4556,-0.0043,-0.0032,0.0228,-0.2754,1
2.49,13.3,0.82117,0.6054,-0.0068,-0.0070,0.0249,-0.2586,1
2.09,14.3,0.277314586,0.3198,-0.0107,0.0229,0.0254,-0.1335,1
1.82,14.5,-0.335326985,0.1854,-0.0130,0.0888,0.0247,-0.1304,0
1.73,14.7,-0.66889,0.2109,-0.0139,-0.0200,0.0240,-0.1726,0
1.74,15,-0.426101955,0.0682,-0.0155,0.0791,0.0241,-0.1074,0
1.73,15.4,0.112058345,0.0597,-0.0153,0.0193,0.0250,-0.0112,0
1.75,16.3,0.7483,0.0994,-0.0139,0.0018,0.0268,-0.1381,0
1.75,16.8,1.161347247,0.0470,-0.0134,0.0306,0.0290,-0.1502,0
1.75,16.9,1.401817267,-0.0295,-0.0122,0.0812,0.0308,-0.1916,0
1.73,16.9,1.5462,-0.0522,-0.0120,0.0876,0.0307,-0.2474,0
1.74,16.5,1.677876783,-0.0159,-0.0109,0.0495,0.0281,-0.1919,0
1.75,17.6,1.778006306,-0.0497,-0.0096,0.1521,0.0243,-0.2168,0
1.75,17.8,1.81152,-0.1488,-0.0063,0.1488,0.0214,-0.1642,0
1.34,17.6,1.764026062,-0.0817,-0.0040,0.0727,0.0205,-0.1783,0
1.24,18.5,1.689131343,-0.0157,-0.0039,0.1286,0.0213,-0.2337,0
1.24,18.5,1.65153,-0.0433,-0.0021,0.0859,0.0230,-0.2429,0
1.26,18.5,1.710276486,0.0285,-0.0022,0.0375,0.0249,-0.2400,0
1.25,18.1,1.844052637,0.0482,-0.0037,0.0390,0.0268,-0.2608,0
1.26,19.4,2.065,0.0098,-0.0034,0.0803,0.0292,-0.1486,0
1.26,19,2.340240025,0.0254,-0.0033,0.0693,0.0321,-0.0970,0
1.22,19.9,2.696782067,0.1179,-0.0037,0.0666,0.0349,-0.0155,0
1.01,19.7,3.12508,0.0692,-0.0030,0.0846,0.0368,0.0863,0
1.03,19.2,3.647346712,0.0174,-0.0033,0.1599,0.0374,0.1004,0
1.01,19.5,4.163243569,-0.0272,-0.0019,0.0876,0.0374,0.2216,0
1.01,19.3,4.55476,-0.0605,-0.0013,0.1184,0.0379,0.1862,0
1,19.9,4.776344902,-0.0857,-0.0011,0.0830,0.0395,0.1302,0
0.98,19.8,4.869616671,-0.1396,0.0009,0.0480,0.0413,0.2638,0
1,19.9,4.93084,-0.1351,0.0015,0.0796,0.0422,0.3219,0
1.01,20.1,5.036785699,-0.1370,0.0029,0.0604,0.0414,0.3612,0
1,19.8,5.209538926,-0.2044,0.0070,0.1759,0.0396,0.3278,0
1,19.6,5.49766,-0.2000,0.0095,0.1481,0.0371,0.2076,0
1,19.8,5.869109935,-0.1896,0.0115,0.1717,0.0349,0.1630,0
1.03,20.5,6.196633526,-0.1980,0.0123,0.0773,0.0334,0.1707,0
1.26,18.8,6.27849,-0.2131,0.0127,0.1204,0.0334,0.1125,0
1.43,18.8,6.012396184,-0.1506,0.0137,0.0458,0.0348,0.0955,0
1.61,19.4,5.601479085,-0.1376,0.0141,0.0408,0.0367,0.1191,0
1.76,19.5,5.34076,-0.1228,0.0153,0.0422,0.0376,0.0757,0
1.93,19.7,5.402446026,-0.0929,0.0156,0.0839,0.0367,0.1093,0
2.16,19.4,5.612239028,-0.0945,0.0156,0.0478,0.0352,0.0899,0
2.28,19.5,5.71681,-0.0327,0.0153,0.0958,0.0344,0.0443,0
2.5,19.1,5.515328594,-0.1342,0.0169,0.0753,0.0356,0.0512,0
2.63,19.5,5.171093326,-0.0248,0.0154,-0.0019,0.0375,0.0483,0
2.79,19.6,4.79779,-0.0727,0.0161,0.0386,0.0397,0.0447,0
3,18.6,4.588604804,-0.0195,0.0152,-0.0302,0.0407,0.0632,0
3.04,17.9,4.507632384,-0.0641,0.0163,0.0782,0.0402,0.0443,0
3.26,17.6,4.49555,-0.0549,0.0186,0.0431,0.0383,0.1202,0
3.5,18.4,4.517014654,-0.0676,0.0194,0.0793,0.0349,0.1051,0
3.62,17.9,4.668378562,0.1370,0.0187,0.1088,0.0316,0.1025,0
3.78,17.9,5.05918,0.0493,0.0167,0.0348,0.0302,0.0680,0
4,17.5,5.768212528,-0.0420,0.0188,0.0669,0.0315,0.0645,0
4.16,17.5,6.532212995,0.0110,0.0190,0.0183,0.0340,0.0300,0
4.29,16.9,7.10678,-0.1599,0.0200,0.0341,0.0356,0.0836,0
4.49,17.8,7.239927002,-0.0620,0.0203,0.0128,0.0347,0.0640,0
4.59,17.1,7.047227093,-0.0737,0.0217,0.0272,0.0324,0.0968,0
4.79,16.7,6.6344,-0.0681,0.0201,-0.0707,0.0292,0.1329,0
4.94,17.1,6.177961425,0.0192,0.0191,-0.0863,0.0266,0.0660,0
4.99,16.6,5.787918538,-0.0603,0.0178,-0.1428,0.0252,0.0662,0
5.24,17.1,5.62091,-0.0221,0.0166,-0.1997,0.0255,0.0344,0
5.25,17.1,5.746970439,0.0046,0.0163,-0.2240,0.0278,0.0684,0
5.25,17.1,6.03617767,-0.1709,0.0169,-0.2687,0.0307,0.0871,0
5.25,16.3,6.28681,-0.0822,0.0163,-0.2765,0.0323,0.1416,0
5.25,16.2,6.371468965,0.0159,0.0153,-0.3079,0.0316,0.1210,0
5.24,16.1,6.320506967,0.0072,0.0155,-0.2274,0.0293,0.1362,0
5.25,16.3,6.21209,0.0666,0.0151,-0.2649,0.0267,0.1236,0
5.26,16.7,6.112835829,0.1136,0.0134,-0.2536,0.0248,0.0985,0
5.26,17.8,6.030258255,0.0169,0.0128,-0.2465,0.0238,0.0973,0
5.25,16.9,5.92953,0.0810,0.0120,-0.2643,0.0234,0.1311,0
5.25,16.6,5.809641567,-0.0841,0.0129,-0.2163,0.0234,0.2051,0
5.25,16.5,5.665051404,0.0439,0.0128,-0.2464,0.0235,0.1836,0
5.26,17.2,5.5115,0.0288,0.0111,-0.2280,0.0229,0.1399,0
5.02,17,5.333830996,0.0245,0.0096,-0.2329,0.0214,0.1305,0
4.94,16.3,5.08575904,-0.0074,0.0092,-0.2381,0.0190,0.1429,0
4.76,17,4.71948,0.0375,0.0096,-0.2408,0.0160,0.1244,0
4.49,17.3,4.183515264,0.0159,0.0089,-0.2026,0.0125,0.0575,0
4.24,16.6,3.613570039,0.0581,0.0083,-0.2985,0.0095,0.0353,0
3.94,17.5,3.10957,0.0662,0.0068,-0.3272,0.0077,-0.0415,1
2.98,16.9,2.79582002,0.0817,0.0056,-0.3655,0.0076,-0.0542,1
2.61,16.5,2.640140383,0.1690,0.0035,-0.3941,0.0081,-0.0691,1
2.28,16.9,2.54918,0.1449,0.0014,-0.3143,0.0075,-0.0653,1
1.98,16.6,2.477079162,0.1946,-0.0010,-0.3336,0.0045,-0.0851,1
2,17.1,2.407246973,0.2493,-0.0028,-0.1613,-0.0003,-0.1486,1
2.01,17,2.34519,0.2198,-0.0040,-0.3233,-0.0057,-0.1291,1
2,17.7,2.229702204,0.3588,-0.0058,-0.3505,-0.0111,-0.1297,1
1.81,18.6,1.773451433,0.4862,-0.0097,-0.3680,-0.0154,-0.2361,1
0.97,19.9,0.68005,0.4364,-0.0138,-0.3826,-0.0177,-0.3747,1
0.39,18.9,-1.264261781,0.6097,-0.0198,-0.4886,-0.0179,-0.3949,1
0.16,19.9,-3.333052568,0.5753,-0.0257,-0.5178,-0.0171,-0.3849,1
0.15,19.8,-4.84943,0.6190,-0.0314,-0.5018,-0.0174,-0.4009,1
0.22,20.2,-5.164610343,0.8261,-0.0362,-0.4497,-0.0198,-0.4476,1
0.18,20.9,-4.788538772,0.8168,-0.0417,-0.4695,-0.0223,-0.3968,1
0.15,21.7,-4.29818,0.7311,-0.0451,-0.4831,-0.0229,-0.3701,1
0.18,22.4,-4.246453288,0.6704,-0.0463,-0.4412,-0.0198,-0.3436,1
0.21,23.9,-4.503814777,0.5731,-0.0485,-0.4907,-0.0142,-0.2818,1
0.16,25.1,-4.77057,0.4316,-0.0496,-0.3540,-0.0088,-0.2208,0
0.16,25.3,-4.80474399,0.2993,-0.0490,-0.2821,-0.0049,-0.2044,0
0.15,26.6,-4.472220706,0.1778,-0.0476,-0.2359,-0.0025,-0.0937,0
0.12,27.5,-3.71843,0.1095,-0.0457,-0.2079,-0.0009,0.0696,0
0.12,28.9,-2.483914308,-0.0501,-0.0405,-0.0048,0.0007,0.2225,0
0.12,29.7,-1.124228969,-0.1624,-0.0375,0.1986,0.0029,0.2345,0
0.11,30.3,0.09069,-0.1525,-0.0318,0.1670,0.0063,0.3003,0
0.13,29.8,0.85087815,-0.2534,-0.0271,0.1649,0.0109,0.5025,0
0.16,31.6,1.272135145,-0.2929,-0.0199,0.3392,0.0152,0.4657,0
0.2,33.3,1.68355,-0.2538,-0.0129,0.2226,0.0184,0.3596,0
0.2,34,2.191127482,-0.2340,-0.0063,0.0342,0.0190,0.1852,0
0.18,34.5,2.697403813,-0.2459,-0.0038,-0.0233,0.0184,0.1212,0
0.18,33.9,2.96814,-0.2222,-0.0019,-0.0269,0.0185,0.1156,0
0.19,33.7,2.915029807,-0.1461,-0.0005,-0.0584,0.0207,0.0281,0
0.19,33.4,2.828991001,-0.1673,0.0009,-0.0755,0.0240,0.0796,0
0.19,34,3.09962,-0.1495,0.0045,-0.0429,0.0268,0.1419,0
0.19,33.9,3.970620469,-0.1411,0.0053,-0.1011,0.0279,0.0775,0
0.18,34.7,4.959283516,-0.1137,0.0080,-0.0482,0.0275,0.1278,0
0.17,37.2,5.52269,-0.1036,0.0081,-0.0943,0.0261,0.1976,0
0.16,37.4,5.210959857,-0.1699,0.0105,-0.1662,0.0240,0.2017,0
0.14,39.1,4.521954561,-0.1369,0.0108,-0.1514,0.0220,0.1337,0
0.1,38.7,3.88899,-0.1173,0.0115,-0.0879,0.0202,0.1491,0
0.09,39.6,3.813986201,-0.0783,0.0081,0.0748,0.0192,0.2348,0
0.09,39.9,4.013036291,-0.0876,0.0109,0.0835,0.0183,0.2813,0
0.07,40.7,4.02972,-0.0973,0.0121,0.0725,0.0171,0.1731,0
0.1,40.5,3.558841071,-0.1357,0.0130,0.1155,0.0151,0.1616,0
0.08,40.4,2.903731857,-0.0806,0.0153,0.0835,0.0132,-0.0086,0
0.07,38.7,2.53368,-0.1055,0.0148,0.2025,0.0123,0.0592,0
0.08,40.2,2.741779248,-0.0929,0.0149,0.2607,0.0130,0.0563,0
0.07,40.4,3.311173904,-0.0762,0.0159,0.1028,0.0146,0.0000,0
0.08,40.2,3.93833,-0.1189,0.0184,0.2361,0.0161,0.0204,0
0.1,39.7,4.31168566,-0.0954,0.0188,0.3616,0.0166,0.0290,0
0.13,39.3,4.357946878,-0.1054,0.0188,0.3825,0.0163,0.0623,0
0.14,39.2,4.05734,-0.0788,0.0169,0.2599,0.0153,0.0252,0
0.16,39.6,3.487238566,-0.1150,0.0169,0.2880,0.0142,-0.0259,0
0.16,40.3,3.066938384,-0.0788,0.0157,0.2484,0.0132,0.0314,0
0.16,39.3,3.35706,-0.0678,0.0164,0.3671,0.0130,0.0674,0
0.13,39.6,4.660398492,-0.0867,0.0167,0.2983,0.0139,0.1540,0
0.14,39.8,6.185245774,-0.0911,0.0163,0.5246,0.0151,0.2733,0
0.16,39.6,6.86331,-0.0653,0.0160,0.3219,0.0157,0.1268,0
0.16,39,6.05252389,0.0155,0.0161,0.2989,0.0152,0.1357,0
0.16,37.6,4.469622268,-0.0598,0.0164,0.3501,0.0141,0.1341,0
0.14,35.6,3.03917,-0.0440,0.0151,0.3202,0.0128,0.1415,0
0.15,36.4,2.598470237,-0.0243,0.0152,0.3266,0.0121,0.1091,0
0.14,37,2.83337238,-0.0472,0.0144,0.1613,0.0119,0.1141,0
0.15,36.5,3.30018,-0.0822,0.0152,0.3880,0.0121,0.1428,0
0.11,36.8,3.544150143,-0.0731,0.0161,0.2601,0.0125,0.2445,0
0.09,36.4,3.455545957,-0.0936,0.0170,0.1851,0.0133,0.1792,0
0.09,37.3,2.99782,-0.0865,0.0166,0.1755,0.0145,0.2221,0
0.08,37.6,2.194957674,-0.1115,0.0171,0.1440,0.0164,0.1610,0
0.08,37.4,1.503580129,-0.1827,0.0171,0.0796,0.0180,0.1672,0
0.09,35.1,1.45545,-0.0316,0.0175,0.1736,0.0187,0.2439,0
0.08,36.6,2.36199625,-0.1444,0.0183,0.1243,0.0180,0.2751,0
0.09,36.5,3.656092259,-0.0405,0.0170,0.0723,0.0171,0.2960,0
0.07,35.1,4.68688,-0.0650,0.0169,0.0479,0.0174,0.1899,0
0.07,36.5,4.875954588,-0.0415,0.0160,0.0695,0.0199,0.2276,0
0.08,35.3,4.597915582,-0.0715,0.0169,0.1335,0.0234,0.1932,0
0.09,34.9,4.30564,-0.0811,0.0178,0.0719,0.0276,0.1793,0
0.09,34.4,4.425233006,-0.1089,0.0178,0.0160,0.0307,0.1796,0
0.1,33.9,4.864603388,-0.0642,0.0188,0.0648,0.0331,0.2204,0
0.09,32.7,5.37271,-0.1263,0.0197,0.0741,0.0346,0.1453,0
0.09,32,5.779910845,-0.0973,0.0192,0.0843,0.0356,0.2268,0
0.09,31.9,5.976053266,-0.0648,0.0201,0.0677,0.0364,0.1729,0
0.09,32.3,5.9044,-0.2065,0.0203,0.0557,0.0376,0.1489,0
0.09,32.7,5.552979832,-0.1168,0.0204,0.0310,0.0395,0.1449,0
0.12,32.7,5.143781174,-0.1723,0.0219,0.0674,0.0413,0.1139,0
0.11,31.9,4.91014,-0.1361,0.0221,0.0761,0.0425,0.1192,0
0.11,31.2,5.047121857,-0.1147,0.0227,0.0821,0.0424,0.1318,0
0.11,30.5,5.354514929,-0.1306,0.0214,0.0094,0.0415,0.1044,0
0.12,30.9,5.66647,-0.1157,0.0211,0.0744,0.0401,0.1070,0
0.12,30.7,5.759714543,-0.1294,0.0218,0.2473,0.0389,0.0956,0
0.13,28.4,5.657286497,-0.1250,0.0206,0.3593,0.0377,0.0525,0
0.13,28.1,5.43366,-0.0781,0.0211,0.0625,0.0362,0.0897,0
0.14,28.3,5.134195932,-0.0918,0.0206,0.1123,0.0342,-0.0156,0
0.14,26,4.784315704,-0.0832,0.0193,0.0588,0.0320,-0.0265,0
0.12,27.5,4.40626,-0.0779,0.0198,0.0573,0.0302,0.0304,0
0.12,27.9,3.988074774,-0.0720,0.0194,0.1834,0.0288,0.0062,0
0.24,27.8,3.585908231,-0.0578,0.0194,0.1300,0.0279,-0.0073,0
0.34,29.1,3.20761,-0.0238,0.0185,0.1123,0.0274,-0.0274,0
0.38,29.1,2.898199944,-0.1122,0.0184,0.0547,0.0273,-0.0819,0
0.36,28.4,2.684029069,-0.0729,0.0195,0.0327,0.0275,-0.0039,0
0.37,28.2,2.54527,-0.0872,0.0188,-0.0068,0.0275,-0.0097,0
0.37,26.9,2.503847173,0.0297,0.0166,-0.0622,0.0273,-0.0050,0
0.38,28.1,2.538577831,-0.0578,0.0174,-0.1233,0.0270,0.0173,0
